time step[RANGE|0:688],camera position[RADIO|center:path1:path2],streamlines[CHECK],cell color[RADIO|force:solid],transparent[CHECK],FILE,FILEvideo
385,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines385_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
385,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines385_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
385,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines385_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
385,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines385_force.jpg,BloodFlowODS_center_streamlines_force.webm
385,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines385_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
385,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines385_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
385,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines385_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
385,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines385_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
385,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines385_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
385,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines385_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
385,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines385_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
385,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines385_force.jpg,BloodFlowODS_path1_streamlines_force.webm
385,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines385_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
385,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines385_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
385,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines385_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
385,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines385_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
385,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines385_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
385,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines385_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
385,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines385_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
385,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines385_force.jpg,BloodFlowODS_path2_streamlines_force.webm
385,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines385_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
385,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines385_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
385,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines385_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
386,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines386_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
386,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines386_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
386,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines386_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
386,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines386_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
386,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines386_force.jpg,BloodFlowODS_center_streamlines_force.webm
386,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines386_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
386,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines386_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
386,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines386_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
386,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines386_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
386,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines386_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
386,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines386_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
386,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines386_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
386,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines386_force.jpg,BloodFlowODS_path1_streamlines_force.webm
386,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines386_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
386,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines386_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
386,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines386_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
386,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines386_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
386,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines386_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
386,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines386_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
386,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines386_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
386,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines386_force.jpg,BloodFlowODS_path2_streamlines_force.webm
386,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines386_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
386,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines386_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
386,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines386_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
387,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines387_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
387,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines387_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
387,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines387_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
387,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines387_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
387,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines387_force.jpg,BloodFlowODS_center_streamlines_force.webm
387,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines387_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
387,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines387_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
387,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines387_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
387,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines387_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
387,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines387_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
387,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines387_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
387,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines387_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
387,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines387_force.jpg,BloodFlowODS_path1_streamlines_force.webm
387,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines387_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
387,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines387_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
387,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines387_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
387,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines387_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
387,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines387_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
387,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines387_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
387,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines387_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
387,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines387_force.jpg,BloodFlowODS_path2_streamlines_force.webm
387,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines387_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
387,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines387_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
387,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines387_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
388,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines388_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
388,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines388_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
388,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines388_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
388,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines388_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
388,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines388_force.jpg,BloodFlowODS_center_streamlines_force.webm
388,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines388_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
388,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines388_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
388,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines388_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
388,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines388_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
388,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines388_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
388,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines388_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
388,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines388_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
388,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines388_force.jpg,BloodFlowODS_path1_streamlines_force.webm
388,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines388_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
388,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines388_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
388,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines388_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
388,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines388_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
388,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines388_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
388,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines388_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
388,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines388_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
388,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines388_force.jpg,BloodFlowODS_path2_streamlines_force.webm
388,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines388_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
388,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines388_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
388,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines388_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
389,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines389_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
389,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines389_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
389,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines389_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
389,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines389_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
389,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines389_force.jpg,BloodFlowODS_center_streamlines_force.webm
389,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines389_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
389,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines389_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
389,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines389_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
389,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines389_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
389,path1,0,force,1,Path1NoStreamlinesForceTrans/BloodFlowODS_path1_nostreamlines389_force-transparent.jpg,BloodFlowODS_path1_nostreamlines_force-transparent.webm
389,path1,0,solid,0,Path1NoStreamlinesSolid/BloodFlowODS_path1_nostreamlines389_solid.jpg,BloodFlowODS_path1_nostreamlines_solid.webm
389,path1,0,solid,1,Path1NoStreamlinesSolidTrans/BloodFlowODS_path1_nostreamlines389_solid-transparent.jpg,BloodFlowODS_path1_nostreamlines_solid-transparent.webm
389,path1,1,force,0,Path1StreamlinesForce/BloodFlowODS_path1_streamlines389_force.jpg,BloodFlowODS_path1_streamlines_force.webm
389,path1,1,force,1,Path1StreamlinesForceTrans/BloodFlowODS_path1_streamlines389_force-transparent.jpg,BloodFlowODS_path1_streamlines_force-transparent.webm
389,path1,1,solid,0,Path1StreamlinesSolid/BloodFlowODS_path1_streamlines389_solid.jpg,BloodFlowODS_path1_streamlines_solid.webm
389,path1,1,solid,1,Path1StreamlinesSolidTrans/BloodFlowODS_path1_streamlines389_solid-transparent.jpg,BloodFlowODS_path1_streamlines_solid-transparent.webm
389,path2,0,force,0,Path2NoStreamlinesForce/BloodFlowODS_path2_nostreamlines389_force.jpg,BloodFlowODS_path2_nostreamlines_force.webm
389,path2,0,force,1,Path2NoStreamlinesForceTrans/BloodFlowODS_path2_nostreamlines389_force-transparent.jpg,BloodFlowODS_path2_nostreamlines_force-transparent.webm
389,path2,0,solid,0,Path2NoStreamlinesSolid/BloodFlowODS_path2_nostreamlines389_solid.jpg,BloodFlowODS_path2_nostreamlines_solid.webm
389,path2,0,solid,1,Path2NoStreamlinesSolidTrans/BloodFlowODS_path2_nostreamlines389_solid-transparent.jpg,BloodFlowODS_path2_nostreamlines_solid-transparent.webm
389,path2,1,force,0,Path2StreamlinesForce/BloodFlowODS_path2_streamlines389_force.jpg,BloodFlowODS_path2_streamlines_force.webm
389,path2,1,force,1,Path2StreamlinesForceTrans/BloodFlowODS_path2_streamlines389_force-transparent.jpg,BloodFlowODS_path2_streamlines_force-transparent.webm
389,path2,1,solid,0,Path2StreamlinesSolid/BloodFlowODS_path2_streamlines389_solid.jpg,BloodFlowODS_path2_streamlines_solid.webm
389,path2,1,solid,1,Path2StreamlinesSolidTrans/BloodFlowODS_path2_streamlines389_solid-transparent.jpg,BloodFlowODS_path2_streamlines_solid-transparent.webm
390,center,0,force,0,CenterNoStreamlinesForce/BloodFlowODS_center_nostreamlines390_force.jpg,BloodFlowODS_center_nostreamlines_force.webm
390,center,0,force,1,CenterNoStreamlinesForceTrans/BloodFlowODS_center_nostreamlines390_force-transparent.jpg,BloodFlowODS_center_nostreamlines_force-transparent.webm
390,center,0,solid,0,CenterNoStreamlinesSolid/BloodFlowODS_center_nostreamlines390_solid.jpg,BloodFlowODS_center_nostreamlines_solid.webm
390,center,0,solid,1,CenterNoStreamlinesSolidTrans/BloodFlowODS_center_nostreamlines390_solid-transparent.jpg,BloodFlowODS_center_nostreamlines_solid-transparent.webm
390,center,1,force,0,CenterStreamlinesForce/BloodFlowODS_center_streamlines390_force.jpg,BloodFlowODS_center_streamlines_force.webm
390,center,1,force,1,CenterStreamlinesForceTrans/BloodFlowODS_center_streamlines390_force-transparent.jpg,BloodFlowODS_center_streamlines_force-transparent.webm
390,center,1,solid,0,CenterStreamlinesSolid/BloodFlowODS_center_streamlines390_solid.jpg,BloodFlowODS_center_streamlines_solid.webm
390,center,1,solid,1,CenterStreamlinesSolidTrans/BloodFlowODS_center_streamlines390_solid-transparent.jpg,BloodFlowODS_center_streamlines_solid-transparent.webm
390,path1,0,force,0,Path1NoStreamlinesForce/BloodFlowODS_path1_nostreamlines390_force.jpg,BloodFlowODS_path1_nostreamlines_force.webm
